"FailureType","Displacement:0","Displacement:1","Displacement:2","Stress:0","Stress:1","Stress:2","Stress:3","Stress:4","Stress:5","Stress:6","Stress:7","Stress:8","Strain:0","Strain:1","Strain:2","Strain:3","Strain:4","Strain:5","Strain:6","Strain:7","Strain:8","StrainPlastic:0","StrainPlastic:1","StrainPlastic:2","StrainPlastic:3","StrainPlastic:4","StrainPlastic:5","StrainPlastic:6","StrainPlastic:7","StrainPlastic:8","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0,0,0,-3.37986064,-3.53448695e-06,0,-3.53448695e-06,3.384894133,0,0,0,0.001005896134,-0.002028521616,-4.241359264e-09,0,-4.241359264e-09,0.002030329313,0,0,0,0,-2.488185329e-15,-6.197523685e-17,0,-6.197523685e-17,2.48340531e-15,0,0,0,4.459571805e-18,1,0.09359999746,0.193599999,0,0
0,0,0,0,-3.246652842,-1.392757895e-06,0,-1.392757895e-06,3.253039837,0,0,0,0.001277002506,-0.001948758611,-1.671289773e-09,0,-1.671289773e-09,0.001951055834,0,0,0,0,-2.391258925e-15,-5.95362915e-17,0,-5.95362915e-17,2.383687086e-15,0,0,0,7.418818305e-18,1,0.09750000387,0.1975000054,0,0
0,0,0,0,-3.119236469,3.096430873e-06,0,3.096430873e-06,3.128563404,0,0,0,0.001864964841,-0.00187265873,3.71572062e-09,0,3.71572062e-09,0.001876018709,0,0,0,0,-2.301913466e-15,-5.725304802e-17,0,-5.725304802e-17,2.287350429e-15,0,0,0,1.414387361e-17,1,0.1013999954,0.2013999969,0,0
0,0,0,0,-3.006689787,-7.48876073e-06,0,-7.48876073e-06,3.008535624,0,0,0,0.0003678491339,-0.001804234111,-8.986511091e-09,0,-8.986511091e-09,0.001804897096,0,0,0,0,-2.209818327e-15,-5.510043951e-17,0,-5.510043951e-17,2.210033897e-15,0,0,0,-5.590367304e-19,1,0.1053000018,0.2053000033,0,0
0,0,0,0,-2.891330004,2.259601615e-06,0,2.259601615e-06,2.899857998,0,0,0,0.001705281087,-0.001735822181,2.711518121e-09,0,2.711518121e-09,0.001738890773,0,0,0,0,-2.133619243e-15,-5.30619323e-17,0,-5.30619323e-17,2.121198564e-15,0,0,0,1.249861303e-17,1,0.1091999933,0.2091999948,0,0
0,0,0,0,-2.78752327,5.707636319e-07,0,5.707636319e-07,2.794760942,0,0,0,0.001447335933,-0.00167338294,6.84912238e-10,0,6.84912238e-10,0.001675986103,0,0,0,0,-2.056460682e-15,-5.114873634e-17,0,-5.114873634e-17,2.045781715e-15,0,0,0,1.013217089e-17,1,0.1130999997,0.2131000012,0,0
0,0,0,0,-2.690966845,-5.935182344e-06,0,-5.935182344e-06,2.693448782,0,0,0,0.0004958619247,-0.00161488005,-7.122227252e-09,0,-7.122227252e-09,0.001615765039,0,0,0,0,-1.979164267e-15,-4.932787358e-17,0,-4.932787358e-17,1.977901976e-15,0,0,0,9.414533394e-19,1,0.1169999912,0.2169999927,0,0
0,0,0,0,-2.592208862,3.064096518e-06,0,3.064096518e-06,2.601013422,0,0,0,0.00176080293,-0.001556379953,3.676920102e-09,0,3.676920102e-09,0.001559547731,0,0,0,0,-1.913952259e-15,-4.756466531e-17,0,-4.756466531e-17,1.900640078e-15,0,0,0,1.326113293e-17,1,0.1208999977,0.2208999991,0,0
0,0,0,0,-2.504876614,3.219784617e-07,0,3.219784617e-07,2.511645079,0,0,0,0.001353309257,-0.001503741252,3.863746267e-10,0,3.863746267e-10,0.001506173867,0,0,0,0,-1.847726565e-15,-4.59545384e-17,0,-4.59545384e-17,1.838214173e-15,0,0,0,9.730987468e-18,1,0.1248000041,0.2248000056,0,0
0,0,0,0,-2.4226861,-5.727049938e-06,0,-5.727049938e-06,2.424916744,0,0,0,0.0004466185637,-0.001453880337,-6.872456382e-09,0,-6.872456382e-09,0.001454682904,0,0,0,0,-1.78112987e-15,-4.440047117e-17,0,-4.440047117e-17,1.780737059e-15,0,0,0,5.838773261e-19,1,0.1286999881,0.2286999971,0,0
