radius  u   sigma_rr   sigma_tt   sigma_zz  eps_rr   eps_tt   eps_zz  eps_p_rr   eps_p_tt   eps_p_zz
3.63964  2.30814e-05   -0.00793852   0.0112272   0.000657734   -5.15775e-06   6.34167e-06   0   0   0   -1.58819e-22
3.63925  2.30834e-05   -0.00794057   0.0112292   0.000657734   -5.15898e-06   6.3429e-06   0   0   8.47033e-22   -1.58819e-22
3.63886  2.30854e-05   -0.00794263   0.0112313   0.000657734   -5.16022e-06   6.34414e-06   0   -8.47033e-22   8.47033e-22   -5.29396e-23
3.63847  2.30874e-05   -0.00794468   0.0112334   0.000657734   -5.16145e-06   6.34537e-06   0   -8.47033e-22   8.47033e-22   -1.58819e-22
3.63808  2.30895e-05   -0.00794674   0.0112354   0.000657734   -5.16268e-06   6.3466e-06   0   -8.47033e-22   0   -5.29396e-23
3.63769  2.30915e-05   -0.00794879   0.0112375   0.000657735   -5.16392e-06   6.34784e-06   0   0   0   0
3.6373  2.30935e-05   -0.00795085   0.0112395   0.000657735   -5.16515e-06   6.34907e-06   0   0   0   5.29396e-23
3.63691  2.30955e-05   -0.00795291   0.0112416   0.000657735   -5.16639e-06   6.35031e-06   0   -8.47033e-22   -8.47033e-22   0
3.63652  2.30975e-05   -0.00795497   0.0112436   0.000657735   -5.16762e-06   6.35154e-06   0   0   8.47033e-22   -2.64698e-22
3.63613  2.30995e-05   -0.00795702   0.0112457   0.000657735   -5.16886e-06   6.35278e-06   0   8.47033e-22   0   -1.58819e-22
3.63574  2.31015e-05   -0.00795908   0.0112478   0.000657735   -5.17009e-06   6.35401e-06   0   -8.47033e-22   0   5.29396e-23
3.63535  2.31036e-05   -0.00796114   0.0112498   0.000657735   -5.17133e-06   6.35525e-06   0   0   0   -2.64698e-22
3.63496  2.31056e-05   -0.00796321   0.0112519   0.000657735   -5.17256e-06   6.35649e-06   0   0   0   -5.29396e-23
3.63457  2.31076e-05   -0.00796527   0.0112539   0.000657735   -5.1738e-06   6.35772e-06   0   0   8.47033e-22   -5.29396e-23
3.63418  2.31096e-05   -0.00796733   0.011256   0.000657735   -5.17504e-06   6.35896e-06   0   0   8.47033e-22   -2.11758e-22
3.63379  2.31116e-05   -0.00796939   0.0112581   0.000657735   -5.17628e-06   6.3602e-06   0   -8.47033e-22   0   -5.29396e-23
3.6334  2.31137e-05   -0.00797146   0.0112601   0.000657735   -5.17751e-06   6.36144e-06   0   0   0   -1.05879e-22
3.63301  2.31157e-05   -0.00797352   0.0112622   0.000657736   -5.17875e-06   6.36268e-06   0   0   0   -2.11758e-22
3.63262  2.31177e-05   -0.00797558   0.0112643   0.000657736   -5.17999e-06   6.36392e-06   0   -8.47033e-22   0   -1.05879e-22
3.63223  2.31197e-05   -0.00797765   0.0112663   0.000657736   -5.18123e-06   6.36516e-06   0   -8.47033e-22   -8.47033e-22   -1.05879e-22
3.63184  2.31217e-05   -0.00797972   0.0112684   0.000657736   -5.18247e-06   6.3664e-06   0   0   0   -5.29396e-23
3.63145  2.31238e-05   -0.00798178   0.0112705   0.000657736   -5.18371e-06   6.36764e-06   0   -8.47033e-22   0   0
3.63106  2.31258e-05   -0.00798385   0.0112725   0.000657736   -5.18495e-06   6.36888e-06   0   -8.47033e-22   8.47033e-22   -1.58819e-22
3.63067  2.31278e-05   -0.00798592   0.0112746   0.000657736   -5.18619e-06   6.37012e-06   0   0   0   -1.58819e-22
3.63028  2.31298e-05   -0.00798799   0.0112767   0.000657736   -5.18743e-06   6.37136e-06   0   -8.47033e-22   0   1.58819e-22
3.62989  2.31318e-05   -0.00799006   0.0112787   0.000657736   -5.18868e-06   6.3726e-06   0   0   8.47033e-22   -2.11758e-22
3.6295  2.31339e-05   -0.00799213   0.0112808   0.000657736   -5.18992e-06   6.37384e-06   0   0   0   -2.64698e-22
3.62911  2.31359e-05   -0.0079942   0.0112829   0.000657736   -5.19116e-06   6.37509e-06   0   0   0   0
3.62872  2.31379e-05   -0.00799627   0.011285   0.000657736   -5.1924e-06   6.37633e-06   0   0   0   -1.05879e-22
3.62833  2.31399e-05   -0.00799834   0.011287   0.000657737   -5.19365e-06   6.37757e-06   0   -8.47033e-22   0   5.29396e-23
3.62794  2.3142e-05   -0.00800042   0.0112891   0.000657737   -5.19489e-06   6.37882e-06   0   0   0   5.29396e-23
3.62755  2.3144e-05   -0.00800249   0.0112912   0.000657737   -5.19614e-06   6.38006e-06   0   0   0   0
3.62716  2.3146e-05   -0.00800456   0.0112932   0.000657737   -5.19738e-06   6.38131e-06   0   -8.47033e-22   0   1.05879e-22
3.62677  2.3148e-05   -0.00800664   0.0112953   0.000657737   -5.19863e-06   6.38255e-06   0   -8.47033e-22   8.47033e-22   -2.11758e-22
3.62638  2.31501e-05   -0.00800871   0.0112974   0.000657737   -5.19987e-06   6.3838e-06   0   0   8.47033e-22   -3.17637e-22
3.62599  2.31521e-05   -0.00801079   0.0112995   0.000657737   -5.20112e-06   6.38504e-06   0   -8.47033e-22   0   -1.58819e-22
3.6256  2.31541e-05   -0.00801287   0.0113016   0.000657737   -5.20236e-06   6.38629e-06   0   0   8.47033e-22   -3.17637e-22
3.62521  2.31562e-05   -0.00801495   0.0113036   0.000657737   -5.20361e-06   6.38754e-06   0   0   0   0
3.62482  2.31582e-05   -0.00801702   0.0113057   0.000657737   -5.20486e-06   6.38878e-06   0   0   -8.47033e-22   -1.05879e-22
3.62443  2.31602e-05   -0.0080191   0.0113078   0.000657737   -5.2061e-06   6.39003e-06   0   -8.47033e-22   8.47033e-22   0
3.62404  2.31623e-05   -0.00802118   0.0113099   0.000657737   -5.20735e-06   6.39128e-06   0   0   8.47033e-22   -1.58819e-22
3.62365  2.31643e-05   -0.00802326   0.011312   0.000657738   -5.2086e-06   6.39253e-06   0   0   0   -5.29396e-23
3.62326  2.31663e-05   -0.00802534   0.011314   0.000657738   -5.20985e-06   6.39378e-06   0   -8.47033e-22   0   -1.05879e-22
3.62287  2.31683e-05   -0.00802743   0.0113161   0.000657738   -5.2111e-06   6.39503e-06   0   0   0   -5.29396e-23
3.62248  2.31704e-05   -0.00802951   0.0113182   0.000657738   -5.21235e-06   6.39628e-06   0   0   8.47033e-22   -2.11758e-22
3.62209  2.31724e-05   -0.00803159   0.0113203   0.000657738   -5.2136e-06   6.39753e-06   0   0   0   0
3.6217  2.31744e-05   -0.00803367   0.0113224   0.000657738   -5.21485e-06   6.39878e-06   0   -8.47033e-22   8.47033e-22   -1.58819e-22
3.62131  2.31765e-05   -0.00803576   0.0113244   0.000657738   -5.2161e-06   6.40003e-06   0   0   0   -3.17637e-22
3.62092  2.31785e-05   -0.00803784   0.0113265   0.000657738   -5.21735e-06   6.40128e-06   0   -8.47033e-22   0   -1.05879e-22
3.62053  2.31805e-05   -0.00803993   0.0113286   0.000657738   -5.2186e-06   6.40253e-06   0   0   0   -1.58819e-22
3.62014  2.31826e-05   -0.00804202   0.0113307   0.000657738   -5.21985e-06   6.40378e-06   0   -8.47033e-22   0   -1.58819e-22
3.61975  2.31846e-05   -0.0080441   0.0113328   0.000657738   -5.2211e-06   6.40503e-06   0   0   0   -1.58819e-22
3.61936  2.31867e-05   -0.00804619   0.0113349   0.000657738   -5.22236e-06   6.40629e-06   0   0   0   0
3.61897  2.31887e-05   -0.00804828   0.011337   0.000657739   -5.22361e-06   6.40754e-06   0   0   0   -1.58819e-22
3.61858  2.31907e-05   -0.00805037   0.0113391   0.000657739   -5.22486e-06   6.40879e-06   0   -8.47033e-22   0   1.05879e-22
3.61819  2.31928e-05   -0.00805246   0.0113412   0.000657739   -5.22612e-06   6.41005e-06   0   8.47033e-22   0   -5.29396e-23
3.6178  2.31948e-05   -0.00805455   0.0113432   0.000657739   -5.22737e-06   6.4113e-06   0   0   8.47033e-22   -1.05879e-22
3.61741  2.31968e-05   -0.00805664   0.0113453   0.000657739   -5.22863e-06   6.41256e-06   0   0   0   1.05879e-22
3.61702  2.31989e-05   -0.00805873   0.0113474   0.000657739   -5.22988e-06   6.41381e-06   0   0   0   -5.29396e-23
3.61663  2.32009e-05   -0.00806082   0.0113495   0.000657739   -5.23114e-06   6.41507e-06   0   0   0   -2.64698e-22
3.61624  2.3203e-05   -0.00806292   0.0113516   0.000657739   -5.23239e-06   6.41632e-06   0   0   0   -5.29396e-23
3.61585  2.3205e-05   -0.00806501   0.0113537   0.000657739   -5.23365e-06   6.41758e-06   0   0   8.47033e-22   -1.58819e-22
3.61546  2.3207e-05   -0.0080671   0.0113558   0.000657739   -5.23491e-06   6.41884e-06   0   0   0   -2.11758e-22
3.61507  2.32091e-05   -0.0080692   0.0113579   0.000657739   -5.23616e-06   6.42009e-06   0   0   8.47033e-22   -5.29396e-23
3.61468  2.32111e-05   -0.0080713   0.01136   0.00065774   -5.23742e-06   6.42135e-06   0   0   8.47033e-22   -2.11758e-22
3.61429  2.32132e-05   -0.00807339   0.0113621   0.00065774   -5.23868e-06   6.42261e-06   0   -8.47033e-22   8.47033e-22   -1.05879e-22
3.6139  2.32152e-05   -0.00807549   0.0113642   0.00065774   -5.23994e-06   6.42387e-06   0   0   0   0
3.61351  2.32173e-05   -0.00807759   0.0113663   0.00065774   -5.2412e-06   6.42513e-06   0   0   0   -5.29396e-23
3.61312  2.32193e-05   -0.00807969   0.0113684   0.00065774   -5.24246e-06   6.42639e-06   0   8.47033e-22   8.47033e-22   -2.64698e-22
3.61273  2.32214e-05   -0.00808178   0.0113705   0.00065774   -5.24371e-06   6.42765e-06   0   -8.47033e-22   0   -1.58819e-22
3.61234  2.32234e-05   -0.00808388   0.0113726   0.00065774   -5.24497e-06   6.42891e-06   0   0   8.47033e-22   -2.11758e-22
3.61195  2.32254e-05   -0.00808599   0.0113747   0.00065774   -5.24624e-06   6.43017e-06   0   -8.47033e-22   0   -5.29396e-23
3.61156  2.32275e-05   -0.00808809   0.0113768   0.00065774   -5.2475e-06   6.43143e-06   0   0   0   -1.58819e-22
3.61117  2.32295e-05   -0.00809019   0.0113789   0.00065774   -5.24876e-06   6.43269e-06   0   0   0   -1.05879e-22
3.61078  2.32316e-05   -0.00809229   0.011381   0.00065774   -5.25002e-06   6.43395e-06   0   -8.47033e-22   0   0
3.61039  2.32336e-05   -0.00809439   0.0113831   0.00065774   -5.25128e-06   6.43521e-06   0   0   0   -5.29396e-23
3.61  2.32357e-05   -0.0080965   0.0113852   0.000657741   -5.25254e-06   6.43648e-06   0   0   8.47033e-22   -5.29396e-23
3.60961  2.32377e-05   -0.0080986   0.0113873   0.000657741   -5.25381e-06   6.43774e-06   0   0   8.47033e-22   -3.17637e-22
3.60922  2.32398e-05   -0.00810071   0.0113894   0.000657741   -5.25507e-06   6.439e-06   0   -8.47033e-22   0   5.29396e-23
3.60883  2.32418e-05   -0.00810281   0.0113915   0.000657741   -5.25633e-06   6.44027e-06   0   -8.47033e-22   8.47033e-22   -5.29396e-23
3.60844  2.32439e-05   -0.00810492   0.0113936   0.000657741   -5.2576e-06   6.44153e-06   0   -8.47033e-22   8.47033e-22   -1.58819e-22
3.60805  2.32459e-05   -0.00810703   0.0113957   0.000657741   -5.25886e-06   6.4428e-06   0   0   0   5.29396e-23
3.60766  2.3248e-05   -0.00810914   0.0113978   0.000657741   -5.26013e-06   6.44406e-06   0   0   8.47033e-22   -2.64698e-22
3.60727  2.325e-05   -0.00811125   0.0114   0.000657741   -5.26139e-06   6.44533e-06   0   -8.47033e-22   -8.47033e-22   1.58819e-22
3.60688  2.32521e-05   -0.00811336   0.0114021   0.000657741   -5.26266e-06   6.44659e-06   0   0   0   0
3.60649  2.32541e-05   -0.00811547   0.0114042   0.000657741   -5.26392e-06   6.44786e-06   0   0   8.47033e-22   0
3.6061  2.32562e-05   -0.00811758   0.0114063   0.000657741   -5.26519e-06   6.44912e-06   0   -8.47033e-22   8.47033e-22   -5.29396e-23
3.60571  2.32582e-05   -0.00811969   0.0114084   0.000657741   -5.26646e-06   6.45039e-06   0   -8.47033e-22   8.47033e-22   -2.64698e-22
3.60532  2.32603e-05   -0.0081218   0.0114105   0.000657742   -5.26772e-06   6.45166e-06   0   8.47033e-22   0   -2.11758e-22
3.60493  2.32624e-05   -0.00812391   0.0114126   0.000657742   -5.26899e-06   6.45293e-06   0   -8.47033e-22   8.47033e-22   -1.05879e-22
3.60454  2.32644e-05   -0.00812603   0.0114147   0.000657742   -5.27026e-06   6.4542e-06   0   -8.47033e-22   0   5.29396e-23
3.60415  2.32665e-05   -0.00812814   0.0114168   0.000657742   -5.27153e-06   6.45546e-06   0   0   8.47033e-22   -3.17637e-22
3.60376  2.32685e-05   -0.00813026   0.011419   0.000657742   -5.2728e-06   6.45673e-06   0   0   0   -2.11758e-22
3.60337  2.32706e-05   -0.00813237   0.0114211   0.000657742   -5.27407e-06   6.458e-06   0   0   0   0
3.60298  2.32726e-05   -0.00813449   0.0114232   0.000657742   -5.27534e-06   6.45927e-06   0   0   0   -2.11758e-22
3.60259  2.32747e-05   -0.0081366   0.0114253   0.000657742   -5.27661e-06   6.46054e-06   0   0   0   -2.11758e-22
3.6022  2.32767e-05   -0.00813872   0.0114274   0.000657742   -5.27788e-06   6.46181e-06   0   -8.47033e-22   0   -1.58819e-22
3.60181  2.32788e-05   -0.00814084   0.0114296   0.000657742   -5.27915e-06   6.46309e-06   0   -8.47033e-22   0   -5.29396e-23
3.60142  2.32809e-05   -0.00814296   0.0114317   0.000657742   -5.28042e-06   6.46436e-06   0   0   0   0
3.60103  2.32829e-05   -0.00814508   0.0114338   0.000657742   -5.28169e-06   6.46563e-06   0   0   0   -1.05879e-22
3.60064  2.3285e-05   -0.0081472   0.0114359   0.000657743   -5.28297e-06   6.4669e-06   0   -8.47033e-22   8.47033e-22   -1.05879e-22
3.60025  2.3287e-05   -0.00814932   0.011438   0.000657743   -5.28424e-06   6.46817e-06   0   -8.47033e-22   0   -1.05879e-22
3.59986  2.32891e-05   -0.00815144   0.0114402   0.000657743   -5.28551e-06   6.46945e-06   0   -8.47033e-22   0   -5.29396e-23
3.59947  2.32912e-05   -0.00815356   0.0114423   0.000657743   -5.28678e-06   6.47072e-06   0   -8.47033e-22   0   1.05879e-22
3.59908  2.32932e-05   -0.00815569   0.0114444   0.000657743   -5.28806e-06   6.472e-06   0   -8.47033e-22   8.47033e-22   -2.11758e-22
3.59869  2.32953e-05   -0.00815781   0.0114465   0.000657743   -5.28933e-06   6.47327e-06   0   0   0   0
3.5983  2.32974e-05   -0.00815994   0.0114487   0.000657743   -5.29061e-06   6.47455e-06   0   -8.47033e-22   0   -1.58819e-22
3.59791  2.32994e-05   -0.00816206   0.0114508   0.000657743   -5.29188e-06   6.47582e-06   0   8.47033e-22   8.47033e-22   -2.11758e-22
3.59752  2.33015e-05   -0.00816419   0.0114529   0.000657743   -5.29316e-06   6.4771e-06   0   -8.47033e-22   -8.47033e-22   1.58819e-22
3.59713  2.33035e-05   -0.00816631   0.011455   0.000657743   -5.29443e-06   6.47837e-06   0   -8.47033e-22   0   0
3.59674  2.33056e-05   -0.00816844   0.0114572   0.000657743   -5.29571e-06   6.47965e-06   0   0   0   1.58819e-22
3.59635  2.33077e-05   -0.00817057   0.0114593   0.000657744   -5.29699e-06   6.48093e-06   0   -8.47033e-22   0   0
3.59596  2.33097e-05   -0.0081727   0.0114614   0.000657744   -5.29827e-06   6.4822e-06   0   0   8.47033e-22   -1.58819e-22
3.59557  2.33118e-05   -0.00817483   0.0114635   0.000657744   -5.29954e-06   6.48348e-06   0   0   0   -2.11758e-22
3.59518  2.33139e-05   -0.00817696   0.0114657   0.000657744   -5.30082e-06   6.48476e-06   0   0   0   -2.11758e-22
3.59479  2.33159e-05   -0.00817909   0.0114678   0.000657744   -5.3021e-06   6.48604e-06   0   0   0   -1.05879e-22
3.5944  2.3318e-05   -0.00818122   0.0114699   0.000657744   -5.30338e-06   6.48732e-06   0   -8.47033e-22   0   -2.11758e-22
3.59401  2.33201e-05   -0.00818335   0.0114721   0.000657744   -5.30466e-06   6.4886e-06   0   -8.47033e-22   0   1.05879e-22
3.59362  2.33222e-05   -0.00818549   0.0114742   0.000657744   -5.30594e-06   6.48988e-06   0   0   0   -2.64698e-22
3.59323  2.33242e-05   -0.00818762   0.0114763   0.000657744   -5.30722e-06   6.49116e-06   0   0   0   1.05879e-22
3.59284  2.33263e-05   -0.00818975   0.0114785   0.000657744   -5.3085e-06   6.49244e-06   0   0   0   -5.29396e-23
3.59245  2.33284e-05   -0.00819189   0.0114806   0.000657744   -5.30978e-06   6.49372e-06   0   0   8.47033e-22   -2.11758e-22
3.59206  2.33304e-05   -0.00819402   0.0114827   0.000657744   -5.31106e-06   6.495e-06   0   -8.47033e-22   0   -1.05879e-22
3.59167  2.33325e-05   -0.00819616   0.0114849   0.000657745   -5.31234e-06   6.49628e-06   0   -8.47033e-22   0   -5.29396e-23
3.59128  2.33346e-05   -0.0081983   0.011487   0.000657745   -5.31363e-06   6.49757e-06   0   0   -8.47033e-22   5.29396e-23
3.59089  2.33367e-05   -0.00820044   0.0114892   0.000657745   -5.31491e-06   6.49885e-06   0   0   0   1.05879e-22
3.5905  2.33387e-05   -0.00820257   0.0114913   0.000657745   -5.31619e-06   6.50013e-06   0   0   0   -2.64698e-22
3.59011  2.33408e-05   -0.00820471   0.0114934   0.000657745   -5.31747e-06   6.50142e-06   0   0   0   -2.11758e-22
3.58972  2.33429e-05   -0.00820685   0.0114956   0.000657745   -5.31876e-06   6.5027e-06   0   -8.47033e-22   0   5.29396e-23
3.58933  2.33449e-05   -0.00820899   0.0114977   0.000657745   -5.32004e-06   6.50398e-06   0   0   0   -1.58819e-22
3.58894  2.3347e-05   -0.00821113   0.0114999   0.000657745   -5.32133e-06   6.50527e-06   0   0   0   -1.05879e-22
3.58855  2.33491e-05   -0.00821328   0.011502   0.000657745   -5.32261e-06   6.50655e-06   0   -8.47033e-22   0   -1.58819e-22
3.58816  2.33512e-05   -0.00821542   0.0115041   0.000657745   -5.3239e-06   6.50784e-06   0   -1.69407e-21   0   1.05879e-22
3.58777  2.33532e-05   -0.00821756   0.0115063   0.000657745   -5.32518e-06   6.50913e-06   0   -8.47033e-22   8.47033e-22   -2.11758e-22
3.58738  2.33553e-05   -0.00821971   0.0115084   0.000657746   -5.32647e-06   6.51041e-06   0   0   0   -5.29396e-23
3.58699  2.33574e-05   -0.00822185   0.0115106   0.000657746   -5.32776e-06   6.5117e-06   0   0   0   -1.58819e-22
3.5866  2.33595e-05   -0.008224   0.0115127   0.000657746   -5.32905e-06   6.51299e-06   0   0   8.47033e-22   -1.58819e-22
3.58621  2.33616e-05   -0.00822614   0.0115149   0.000657746   -5.33033e-06   6.51428e-06   0   -8.47033e-22   0   1.05879e-22
3.58582  2.33636e-05   -0.00822829   0.011517   0.000657746   -5.33162e-06   6.51556e-06   0   -8.47033e-22   -8.47033e-22   0
3.58543  2.33657e-05   -0.00823044   0.0115192   0.000657746   -5.33291e-06   6.51685e-06   0   0   0   -2.11758e-22
3.58504  2.33678e-05   -0.00823259   0.0115213   0.000657746   -5.3342e-06   6.51814e-06   0   0   0   1.58819e-22
3.58465  2.33699e-05   -0.00823473   0.0115235   0.000657746   -5.33549e-06   6.51943e-06   0   0   8.47033e-22   -3.17637e-22
3.58426  2.3372e-05   -0.00823688   0.0115256   0.000657746   -5.33678e-06   6.52072e-06   0   -8.47033e-22   -8.47033e-22   5.29396e-23
3.58387  2.3374e-05   -0.00823903   0.0115278   0.000657746   -5.33807e-06   6.52201e-06   0   0   0   -5.29396e-23
3.58348  2.33761e-05   -0.00824119   0.0115299   0.000657746   -5.33936e-06   6.5233e-06   0   0   8.47033e-22   -1.05879e-22
3.58309  2.33782e-05   -0.00824334   0.0115321   0.000657746   -5.34065e-06   6.52459e-06   0   0   0   -1.05879e-22
3.5827  2.33803e-05   -0.00824549   0.0115342   0.000657747   -5.34194e-06   6.52589e-06   0   -8.47033e-22   0   0
3.58231  2.33824e-05   -0.00824764   0.0115364   0.000657747   -5.34323e-06   6.52718e-06   0   -8.47033e-22   8.47033e-22   -2.11758e-22
3.58192  2.33845e-05   -0.0082498   0.0115385   0.000657747   -5.34453e-06   6.52847e-06   0   8.47033e-22   8.47033e-22   -2.11758e-22
3.58153  2.33865e-05   -0.00825195   0.0115407   0.000657747   -5.34582e-06   6.52976e-06   0   -8.47033e-22   0   -1.58819e-22
3.58114  2.33886e-05   -0.00825411   0.0115428   0.000657747   -5.34711e-06   6.53106e-06   0   -8.47033e-22   8.47033e-22   -1.58819e-22
3.58075  2.33907e-05   -0.00825626   0.011545   0.000657747   -5.34841e-06   6.53235e-06   0   0   0   -5.29396e-23
3.58036  2.33928e-05   -0.00825842   0.0115472   0.000657747   -5.3497e-06   6.53364e-06   0   -8.47033e-22   -8.47033e-22   0
3.57997  2.33949e-05   -0.00826058   0.0115493   0.000657747   -5.35099e-06   6.53494e-06   0   -8.47033e-22   -8.47033e-22   1.05879e-22
3.57958  2.3397e-05   -0.00826273   0.0115515   0.000657747   -5.35229e-06   6.53623e-06   0   0   8.47033e-22   -2.64698e-22
3.57919  2.33991e-05   -0.00826489   0.0115536   0.000657747   -5.35358e-06   6.53753e-06   0   0   0   -1.58819e-22
3.5788  2.34011e-05   -0.00826705   0.0115558   0.000657747   -5.35488e-06   6.53883e-06   0   0   0   -1.05879e-22
3.57841  2.34032e-05   -0.00826921   0.011558   0.000657748   -5.35618e-06   6.54012e-06   0   0   0   -2.11758e-22
3.57802  2.34053e-05   -0.00827137   0.0115601   0.000657748   -5.35747e-06   6.54142e-06   0   0   8.47033e-22   -5.29396e-23
3.57763  2.34074e-05   -0.00827354   0.0115623   0.000657748   -5.35877e-06   6.54272e-06   0   0   0   -3.17637e-22
3.57724  2.34095e-05   -0.0082757   0.0115644   0.000657748   -5.36007e-06   6.54401e-06   0   0   0   -2.11758e-22
3.57685  2.34116e-05   -0.00827786   0.0115666   0.000657748   -5.36137e-06   6.54531e-06   0   0   0   1.58819e-22
3.57646  2.34137e-05   -0.00828002   0.0115688   0.000657748   -5.36266e-06   6.54661e-06   0   0   8.47033e-22   -1.05879e-22
3.57607  2.34158e-05   -0.00828219   0.0115709   0.000657748   -5.36396e-06   6.54791e-06   0   0   -8.47033e-22   5.29396e-23
3.57568  2.34179e-05   -0.00828435   0.0115731   0.000657748   -5.36526e-06   6.54921e-06   0   -8.47033e-22   8.47033e-22   -5.29396e-23
3.57529  2.342e-05   -0.00828652   0.0115753   0.000657748   -5.36656e-06   6.55051e-06   0   -8.47033e-22   0   1.05879e-22
3.5749  2.34221e-05   -0.00828869   0.0115774   0.000657748   -5.36786e-06   6.55181e-06   0   0   8.47033e-22   0
3.57451  2.34242e-05   -0.00829085   0.0115796   0.000657748   -5.36916e-06   6.55311e-06   0   0   -8.47033e-22   5.29396e-23
3.57412  2.34262e-05   -0.00829302   0.0115818   0.000657749   -5.37046e-06   6.55441e-06   0   0   0   -5.29396e-23
3.57373  2.34283e-05   -0.00829519   0.0115839   0.000657749   -5.37176e-06   6.55571e-06   0   0   0   -1.05879e-22
3.57334  2.34304e-05   -0.00829736   0.0115861   0.000657749   -5.37307e-06   6.55701e-06   0   0   8.47033e-22   -2.11758e-22
3.57295  2.34325e-05   -0.00829953   0.0115883   0.000657749   -5.37437e-06   6.55832e-06   0   0   0   -1.05879e-22
3.57256  2.34346e-05   -0.0083017   0.0115904   0.000657749   -5.37567e-06   6.55962e-06   0   -8.47033e-22   8.47033e-22   0
3.57217  2.34367e-05   -0.00830387   0.0115926   0.000657749   -5.37697e-06   6.56092e-06   0   -8.47033e-22   0   -1.05879e-22
3.57178  2.34388e-05   -0.00830604   0.0115948   0.000657749   -5.37828e-06   6.56222e-06   0   -8.47033e-22   -8.47033e-22   1.58819e-22
3.57139  2.34409e-05   -0.00830822   0.011597   0.000657749   -5.37958e-06   6.56353e-06   0   0   0   0
3.571  2.3443e-05   -0.00831039   0.0115991   0.000657749   -5.38088e-06   6.56483e-06   0   -8.47033e-22   0   -1.05879e-22
3.57061  2.34451e-05   -0.00831257   0.0116013   0.000657749   -5.38219e-06   6.56614e-06   0   0   8.47033e-22   -2.64698e-22
3.57022  2.34472e-05   -0.00831474   0.0116035   0.000657749   -5.38349e-06   6.56744e-06   0   -8.47033e-22   -8.47033e-22   1.05879e-22
3.56983  2.34493e-05   -0.00831692   0.0116057   0.00065775   -5.3848e-06   6.56875e-06   0   0   8.47033e-22   -2.11758e-22
3.56944  2.34514e-05   -0.00831909   0.0116078   0.00065775   -5.38611e-06   6.57005e-06   0   -8.47033e-22   8.47033e-22   -5.29396e-23
3.56905  2.34535e-05   -0.00832127   0.01161   0.00065775   -5.38741e-06   6.57136e-06   0   -8.47033e-22   0   -5.29396e-23
3.56866  2.34556e-05   -0.00832345   0.0116122   0.00065775   -5.38872e-06   6.57267e-06   0   -8.47033e-22   0   5.29396e-23
3.56827  2.34577e-05   -0.00832563   0.0116144   0.00065775   -5.39003e-06   6.57398e-06   0   0   8.47033e-22   -3.17637e-22
3.56788  2.34598e-05   -0.00832781   0.0116166   0.00065775   -5.39133e-06   6.57528e-06   0   0   0   -2.11758e-22
3.56749  2.34619e-05   -0.00832999   0.0116187   0.00065775   -5.39264e-06   6.57659e-06   0   0   0   -1.58819e-22
3.5671  2.3464e-05   -0.00833217   0.0116209   0.00065775   -5.39395e-06   6.5779e-06   0   -8.47033e-22   -8.47033e-22   1.05879e-22
3.56671  2.34661e-05   -0.00833435   0.0116231   0.00065775   -5.39526e-06   6.57921e-06   0   -8.47033e-22   0   1.58819e-22
3.56632  2.34682e-05   -0.00833653   0.0116253   0.00065775   -5.39657e-06   6.58052e-06   0   0   0   -2.11758e-22
3.56593  2.34703e-05   -0.00833871   0.0116275   0.00065775   -5.39788e-06   6.58183e-06   0   0   0   -2.64698e-22
3.56554  2.34724e-05   -0.0083409   0.0116296   0.00065775   -5.39919e-06   6.58314e-06   0   -8.47033e-22   -8.47033e-22   1.05879e-22
3.56515  2.34746e-05   -0.00834308   0.0116318   0.000657751   -5.4005e-06   6.58445e-06   0   0   8.47033e-22   -2.11758e-22
3.56476  2.34767e-05   -0.00834527   0.011634   0.000657751   -5.40181e-06   6.58576e-06   0   -8.47033e-22   0   0
3.56437  2.34788e-05   -0.00834745   0.0116362   0.000657751   -5.40312e-06   6.58707e-06   0   0   0   -1.58819e-22
3.56398  2.34809e-05   -0.00834964   0.0116384   0.000657751   -5.40443e-06   6.58839e-06   0   0   8.47033e-22   0
3.56359  2.3483e-05   -0.00835183   0.0116406   0.000657751   -5.40575e-06   6.5897e-06   0   -8.47033e-22   0   -1.58819e-22
3.5632  2.34851e-05   -0.00835401   0.0116428   0.000657751   -5.40706e-06   6.59101e-06   0   -8.47033e-22   0   5.29396e-23
3.56281  2.34872e-05   -0.0083562   0.011645   0.000657751   -5.40837e-06   6.59232e-06   0   0   8.47033e-22   -3.17637e-22
3.56242  2.34893e-05   -0.00835839   0.0116471   0.000657751   -5.40969e-06   6.59364e-06   0   0   8.47033e-22   -2.11758e-22
3.56203  2.34914e-05   -0.00836058   0.0116493   0.000657751   -5.411e-06   6.59495e-06   0   0   8.47033e-22   -1.05879e-22
3.56164  2.34935e-05   -0.00836277   0.0116515   0.000657751   -5.41231e-06   6.59627e-06   0   -8.47033e-22   0   -5.29396e-23
3.56125  2.34956e-05   -0.00836497   0.0116537   0.000657751   -5.41363e-06   6.59758e-06   0   -8.47033e-22   0   -1.58819e-22
3.56086  2.34978e-05   -0.00836716   0.0116559   0.000657752   -5.41495e-06   6.5989e-06   0   -8.47033e-22   -8.47033e-22   1.05879e-22
3.56047  2.34999e-05   -0.00836935   0.0116581   0.000657752   -5.41626e-06   6.60021e-06   0   0   0   -1.58819e-22
